Year,Sex,Cohort,State,Drivers
2009,Female,80-84,Indiana,82896
2009,Female,80-84,Iowa,30013
2009,Female,80-84,Kansas,26151
2009,Female,80-84,Kentucky,31297
2009,Female,80-84,Louisiana,37432
2009,Female,80-84,Maine,13091
2009,Female,80-84,Maryland,37652
2009,Female,80-84,Massachusetts,55453
2009,Female,80-84,Michigan,89459
2009,Female,80-84,Minnesota,41950
2009,Female,80-84,Mississippi,21910
2009,Female,80-84,Missouri,49137
2009,Female,80-84,Montana,8377
2009,Female,80-84,Nebraska,18593
2009,Female,80-84,Nevada,13753
2009,Female,80-84,New Hampshire,10244
2009,Female,80-84,New Jersey,73935
2009,Female,80-84,New Mexico,11713
2009,Female,80-84,New York,151971
2009,Female,80-84,North Carolina,68493
2009,Female,80-84,North Dakota,6934
2009,Female,80-84,Ohio,103798
2009,Female,80-84,Oklahoma,31680
2009,Female,80-84,Oregon,33605
2009,Female,80-84,Pennsylvania,127924
2009,Female,80-84,Rhode Island,9980
2009,Female,80-84,South Carolina,29643
2009,Female,80-84,South Dakota,8591
2009,Female,80-84,Tennessee,51686
2009,Female,80-84,Texas,139535
2009,Female,80-84,Utah,10462
2009,Female,80-84,Vermont,6384
2009,Female,80-84,Virginia,53307
2009,Female,80-84,Washington,44877
2009,Female,80-84,West Virginia,19018
2009,Female,80-84,Wisconsin,49549
2009,Female,80-84,Wyoming,4120
2009,Female,85+,Alabama,43743
2009,Female,85+,Alaska,1769
2009,Female,85+,Arizona,29579
2009,Female,85+,Arkansas,18574
2009,Female,85+,California,131323
2009,Female,85+,Colorado,35066
2009,Female,85+,Connecticut,72868
2009,Female,85+,Delaware,6027
2009,Female,85+,District of Columbia,2470
2009,Female,85+,Florida,143398
2009,Female,85+,Georgia,33606
2009,Female,85+,Hawaii,3376
2009,Female,85+,Idaho,6820
2009,Female,85+,Illinois,77812
2009,Female,85+,Indiana,106751
2009,Female,85+,Iowa,21002
2009,Female,85+,Kansas,21165
2009,Female,85+,Kentucky,19070
2009,Female,85+,Louisiana,30565
2009,Female,85+,Maine,14176
2009,Female,85+,Maryland,24892
2009,Female,85+,Massachusetts,41930
2009,Female,85+,Michigan,63227
2009,Female,85+,Minnesota,33203
2009,Female,85+,Mississippi,13607
2009,Female,85+,Missouri,32613
2009,Female,85+,Montana,4819
2009,Female,85+,Nebraska,15327
2009,Female,85+,Nevada,7397
2009,Female,85+,New Hampshire,6502
2009,Female,85+,New Jersey,54163
2009,Female,85+,New Mexico,6398
2009,Female,85+,New York,137718
2009,Female,85+,North Carolina,42205
2009,Female,85+,North Dakota,5009
2009,Female,85+,Ohio,68935
2009,Female,85+,Oklahoma,22366
2009,Female,85+,Oregon,28757
2009,Female,85+,Pennsylvania,79536
2009,Female,85+,Rhode Island,7394
2009,Female,85+,South Carolina,18950
2009,Female,85+,South Dakota,6933
2009,Female,85+,Tennessee,36294
2009,Female,85+,Texas,97053
2009,Female,85+,Utah,4357
2009,Female,85+,Vermont,5785
2009,Female,85+,Virginia,33486
2009,Female,85+,Washington,31023
2009,Female,85+,West Virginia,12960
2009,Female,85+,Wisconsin,34836
2009,Female,85+,Wyoming,2634
2008,Male,Under 16,Alabama,15340
2008,Male,Under 16,Alaska,2
2008,Male,Under 16,Arizona,0
2008,Male,Under 16,Arkansas,4513
2008,Male,Under 16,California,0
2008,Male,Under 16,Colorado,76
2008,Male,Under 16,Connecticut,0
2008,Male,Under 16,Delaware,0
2008,Male,Under 16,District of Columbia,0
2008,Male,Under 16,Florida,34993
2008,Male,Under 16,Georgia,0
2008,Male,Under 16,Hawaii,0
2008,Male,Under 16,Idaho,1325
2008,Male,Under 16,Illinois,0
2008,Male,Under 16,Indiana,0
2008,Male,Under 16,Iowa,2217
2008,Male,Under 16,Kansas,14654
2008,Male,Under 16,Kentucky,0
2008,Male,Under 16,Louisiana,1030
2008,Male,Under 16,Maine,0
2008,Male,Under 16,Maryland,0
2008,Male,Under 16,Massachusetts,0
2008,Male,Under 16,Michigan,29067
2008,Male,Under 16,Minnesota,349
2008,Male,Under 16,Mississippi,6569
2008,Male,Under 16,Missouri,0
2008,Male,Under 16,Montana,958
2008,Male,Under 16,Nebraska,0
2008,Male,Under 16,Nevada,0
2008,Male,Under 16,New Hampshire,0
2008,Male,Under 16,New Jersey,0
2008,Male,Under 16,New Mexico,8
2008,Male,Under 16,New York,0
2008,Male,Under 16,North Carolina,0
2008,Male,Under 16,North Dakota,1926
2008,Male,Under 16,Ohio,18501
2008,Male,Under 16,Oklahoma,4501
2008,Male,Under 16,Oregon,1
2008,Male,Under 16,Pennsylvania,0
2008,Male,Under 16,Rhode Island,0
2008,Male,Under 16,South Carolina,14121
2008,Male,Under 16,South Dakota,5201
2008,Male,Under 16,Tennessee,13251
2008,Male,Under 16,Texas,165
2008,Male,Under 16,Utah,168
2008,Male,Under 16,Vermont,0
2008,Male,Under 16,Virginia,0
2008,Male,Under 16,Washington,0
2008,Male,Under 16,West Virginia,0
2008,Male,Under 16,Wisconsin,0
2008,Male,Under 16,Wyoming,131
2008,Male,16,Alabama,23523
2008,Male,16,Alaska,1406
2008,Male,16,Arizona,10909
2008,Male,16,Arkansas,8210
2008,Male,16,California,37386
2008,Male,16,Colorado,8466
2008,Male,16,Connecticut,3576
2008,Male,16,Delaware,1185
2008,Male,16,District of Columbia,69
2008,Male,16,Florida,64417
2008,Male,16,Georgia,16340
2008,Male,16,Hawaii,1202
2008,Male,16,Idaho,5077
2008,Male,16,Illinois,30716
2008,Male,16,Indiana,12605
2008,Male,16,Iowa,10783
2008,Male,16,Kansas,14276
2008,Male,16,Kentucky,25
2008,Male,16,Louisiana,1716
2008,Male,16,Maine,2416
2008,Male,16,Maryland,6572
2008,Male,16,Massachusetts,3912
2008,Male,16,Michigan,45393
2008,Male,16,Minnesota,14401
2008,Male,16,Mississippi,10681
2008,Male,16,Missouri,18370
2008,Male,16,Montana,3525
2008,Male,16,Nebraska,7832
2008,Male,16,Nevada,3051
2008,Male,16,New Hampshire,3816
2008,Male,16,New Jersey,98
2008,Male,16,New Mexico,312
2008,Male,16,New York,10066
2008,Male,16,North Carolina,4550
2008,Male,16,North Dakota,2825
2008,Male,16,Ohio,51697
2008,Male,16,Oklahoma,15436
2008,Male,16,Oregon,6231
2008,Male,16,Pennsylvania,8576
2008,Male,16,Rhode Island,0
2008,Male,16,South Carolina,20090
2008,Male,16,South Dakota,4202
2008,Male,16,Tennessee,23610
2008,Male,16,Texas,45638
2008,Male,16,Utah,49270
2008,Male,16,Vermont,1333
2008,Male,16,Virginia,10230
2008,Male,16,Washington,13477
2008,Male,16,West Virginia,7265
2008,Male,16,Wisconsin,18324
2008,Male,16,Wyoming,2253
2008,Male,17,Alabama,27029
2008,Male,17,Alaska,2742
2008,Male,17,Arizona,20319
2008,Male,17,Arkansas,12199
2008,Male,17,California,93697
2008,Male,17,Colorado,17712
2008,Male,17,Connecticut,12544
2008,Male,17,Delaware,3709
2008,Male,17,District of Columbia,67
2008,Male,17,Florida,81172
2008,Male,17,Georgia,31687
2008,Male,17,Hawaii,3225
2008,Male,17,Idaho,7794
2008,Male,17,Illinois,53886
2008,Male,17,Indiana,24553
2008,Male,17,Iowa,9455
2008,Male,17,Kansas,16320
2008,Male,17,Kentucky,10601
2008,Male,17,Louisiana,14769
2008,Male,17,Maine,5249
2008,Male,17,Maryland,19500
2008,Male,17,Massachusetts,22090
2008,Male,17,Michigan,53912
2008,Male,17,Minnesota,22193
2008,Male,17,Mississippi,12693
2008,Male,17,Missouri,27717
2008,Male,17,Montana,4779
2008,Male,17,Nebraska,11583
2008,Male,17,Nevada,6267
2008,Male,17,New Hampshire,7026
2008,Male,17,New Jersey,33426
2008,Male,17,New Mexico,2134
2008,Male,17,New York,45267
2008,Male,17,North Carolina,18520
2008,Male,17,North Dakota,3408
2008,Male,17,Ohio,57564
2008,Male,17,Oklahoma,18797
2008,Male,17,Oregon,11556
2008,Male,17,Pennsylvania,44311
2008,Male,17,Rhode Island,2954
2008,Male,17,South Carolina,24241
2008,Male,17,South Dakota,4620
2008,Male,17,Tennessee,28343
2008,Male,17,Texas,70562
2008,Male,17,Utah,9677
2008,Male,17,Vermont,2822
2008,Male,17,Virginia,27721
2008,Male,17,Washington,23795
2008,Male,17,West Virginia,7239
2008,Male,17,Wisconsin,27718
2008,Male,17,Wyoming,2798
2008,Male,18,Alabama,29922
2008,Male,18,Alaska,3800
2008,Male,18,Arizona,27687
2008,Male,18,Arkansas,15339
2008,Male,18,California,160000
2008,Male,18,Colorado,24204
2008,Male,18,Connecticut,17181
2008,Male,18,Delaware,4402
2008,Male,18,District of Columbia,471
2008,Male,18,Florida,98286
2008,Male,18,Georgia,46412
2008,Male,18,Hawaii,5190
2008,Male,18,Idaho,8522
2008,Male,18,Illinois,67859
2008,Male,18,Indiana,33745
2008,Male,18,Iowa,15037
2008,Male,18,Kansas,18118
2008,Male,18,Kentucky,20375
2008,Male,18,Louisiana,20452
2008,Male,18,Maine,6842
2008,Male,18,Maryland,26272
2008,Male,18,Massachusetts,32168
2008,Male,18,Michigan,56270
2008,Male,18,Minnesota,26640
2008,Male,18,Mississippi,14687
2008,Male,18,Missouri,33345
2008,Male,18,Montana,5620
2008,Male,18,Nebraska,10648
2008,Male,18,Nevada,9983
2008,Male,18,New Hampshire,8480
2008,Male,18,New Jersey,45551
2008,Male,18,New Mexico,6579
2008,Male,18,New York,68376
2008,Male,18,North Carolina,41614
2008,Male,18,North Dakota,3976
2008,Male,18,Ohio,66813
2008,Male,18,Oklahoma,20723
2008,Male,18,Oregon,16278
2008,Male,18,Pennsylvania,61271
2008,Male,18,Rhode Island,4781
2008,Male,18,South Carolina,26697
2008,Male,18,South Dakota,4834
2008,Male,18,Tennessee,33260
2008,Male,18,Texas,114621
2008,Male,18,Utah,12262
2008,Male,18,Vermont,3686
2008,Male,18,Virginia,34345
2008,Male,18,Washington,32759
2008,Male,18,West Virginia,8785
2008,Male,18,Wisconsin,31407
2008,Male,18,Wyoming,3463
2008,Male,19,Alabama,31333
2008,Male,19,Alaska,4469
2008,Male,19,Arizona,31247
2008,Male,19,Arkansas,16839
2008,Male,19,California,200976
2008,Male,19,Colorado,25640
2008,Male,19,Connecticut,19141
2008,Male,19,Delaware,4713
2008,Male,19,District of Columbia,841
2008,Male,19,Florida,104962
2008,Male,19,Georgia,50691
2008,Male,19,Hawaii,6173
2008,Male,19,Idaho,9378
2008,Male,19,Illinois,68480
2008,Male,19,Indiana,40258
2008,Male,19,Iowa,16201
2008,Male,19,Kansas,18447
2008,Male,19,Kentucky,22849
2008,Male,19,Louisiana,23578
2008,Male,19,Maine,7581
2008,Male,19,Maryland,28041
2008,Male,19,Massachusetts,36441
2008,Male,19,Michigan,60967
2008,Male,19,Minnesota,26502
2008,Male,19,Mississippi,16141
2008,Male,19,Missouri,35091
2008,Male,19,Montana,6057
2008,Male,19,Nebraska,12046
2008,Male,19,Nevada,11475
2008,Male,19,New Hampshire,8906
2008,Male,19,New Jersey,48320
2008,Male,19,New Mexico,10068
2008,Male,19,New York,78396
2008,Male,19,North Carolina,47564
2008,Male,19,North Dakota,4266
2008,Male,19,Ohio,67619
2008,Male,19,Oklahoma,20440
2008,Male,19,Oregon,18341
2008,Male,19,Pennsylvania,68690
2008,Male,19,Rhode Island,5688
2008,Male,19,South Carolina,27040
2008,Male,19,South Dakota,5008
2008,Male,19,Tennessee,34609
2008,Male,19,Texas,132895
2008,Male,19,Utah,16863
2008,Male,19,Vermont,3949
2008,Male,19,Virginia,39483
2008,Male,19,Washington,38364
2008,Male,19,West Virginia,10292
2008,Male,19,Wisconsin,31652
2008,Male,19,Wyoming,3651
2008,Male,20,Alabama,31735
2008,Male,20,Alaska,4937
2008,Male,20,Arizona,32545
2008,Male,20,Arkansas,17330
2008,Male,20,California,211990
2008,Male,20,Colorado,26129
2008,Male,20,Connecticut,20013
2008,Male,20,Delaware,5264
2008,Male,20,District of Columbia,1113
2008,Male,20,Florida,106777
2008,Male,20,Georgia,50797
2008,Male,20,Hawaii,6966
2008,Male,20,Idaho,9342
2008,Male,20,Illinois,67960
2008,Male,20,Indiana,43019
2008,Male,20,Iowa,15359
2008,Male,20,Kansas,18131
2008,Male,20,Kentucky,23512
2008,Male,20,Louisiana,24586
2008,Male,20,Maine,8044
2008,Male,20,Maryland,29123
2008,Male,20,Massachusetts,38324
2008,Male,20,Michigan,62594
2008,Male,20,Minnesota,24284
2008,Male,20,Mississippi,16056
2008,Male,20,Missouri,36108
2008,Male,20,Montana,6126
2008,Male,20,Nebraska,12629
2008,Male,20,Nevada,11773
2008,Male,20,New Hampshire,9107
2008,Male,20,New Jersey,48484
2008,Male,20,New Mexico,11428
2008,Male,20,New York,82003
2008,Male,20,North Carolina,49143
2008,Male,20,North Dakota,4590
2008,Male,20,Ohio,65479
2008,Male,20,Oklahoma,20123
2008,Male,20,Oregon,19674
2008,Male,20,Pennsylvania,69277
2008,Male,20,Rhode Island,6019
2008,Male,20,South Carolina,26081
2008,Male,20,South Dakota,5053
2008,Male,20,Tennessee,34491
2008,Male,20,Texas,135450
2008,Male,20,Utah,17716
2008,Male,20,Vermont,4180
2008,Male,20,Virginia,38780
2008,Male,20,Washington,41473
2008,Male,20,West Virginia,10358
2008,Male,20,Wisconsin,33478
2008,Male,20,Wyoming,3792
2008,Male,21,Alabama,32304
2008,Male,21,Alaska,5048
2008,Male,21,Arizona,33744
2008,Male,21,Arkansas,17912
2008,Male,21,California,219047
2008,Male,21,Colorado,24697
2008,Male,21,Connecticut,19903
2008,Male,21,Delaware,4489
2008,Male,21,District of Columbia,1600
2008,Male,21,Florida,107046
2008,Male,21,Georgia,51737
2008,Male,21,Hawaii,7200
2008,Male,21,Idaho,8407
2008,Male,21,Illinois,68904
2008,Male,21,Indiana,44557
2008,Male,21,Iowa,15735
2008,Male,21,Kansas,16893
2008,Male,21,Kentucky,22302
2008,Male,21,Louisiana,24720
2008,Male,21,Maine,8266
2008,Male,21,Maryland,28671
2008,Male,21,Massachusetts,37738
2008,Male,21,Michigan,56301
2008,Male,21,Minnesota,28799
2008,Male,21,Mississippi,16244
2008,Male,21,Missouri,36191
2008,Male,21,Montana,5612
2008,Male,21,Nebraska,11156
2008,Male,21,Nevada,12238
2008,Male,21,New Hampshire,8067
2008,Male,21,New Jersey,45881
2008,Male,21,New Mexico,12111
2008,Male,21,New York,81105
2008,Male,21,North Carolina,52606
2008,Male,21,North Dakota,4794
2008,Male,21,Ohio,61562
2008,Male,21,Oklahoma,21027
2008,Male,21,Oregon,20677
2008,Male,21,Pennsylvania,71125
2008,Male,21,Rhode Island,6106
2008,Male,21,South Carolina,25831
2008,Male,21,South Dakota,4787
2008,Male,21,Tennessee,32865
2008,Male,21,Texas,136317
2008,Male,21,Utah,29374
2008,Male,21,Vermont,4176
2008,Male,21,Virginia,40880
2008,Male,21,Washington,41867
2008,Male,21,West Virginia,10028
2008,Male,21,Wisconsin,35035
2008,Male,21,Wyoming,3224
2008,Male,22,Alabama,32900
2008,Male,22,Alaska,5280
2008,Male,22,Arizona,34972
2008,Male,22,Arkansas,17956
2008,Male,22,California,224804
2008,Male,22,Colorado,27280
2008,Male,22,Connecticut,19875
2008,Male,22,Delaware,5229
2008,Male,22,District of Columbia,2190
2008,Male,22,Florida,108585
2008,Male,22,Georgia,50837
2008,Male,22,Hawaii,7600
2008,Male,22,Idaho,9163
2008,Male,22,Illinois,67347
2008,Male,22,Indiana,45386
2008,Male,22,Iowa,14558
2008,Male,22,Kansas,18123
2008,Male,22,Kentucky,23815
2008,Male,22,Louisiana,25501
2008,Male,22,Maine,7755
2008,Male,22,Maryland,29648
2008,Male,22,Massachusetts,37903
2008,Male,22,Michigan,60072
2008,Male,22,Minnesota,24884
2008,Male,22,Mississippi,14701
2008,Male,22,Missouri,36440
2008,Male,22,Montana,6206
2008,Male,22,Nebraska,12312
2008,Male,22,Nevada,12482
2008,Male,22,New Hampshire,8707
2008,Male,22,New Jersey,45440
2008,Male,22,New Mexico,12105
2008,Male,22,New York,83375
2008,Male,22,North Carolina,55331
2008,Male,22,North Dakota,4830
2008,Male,22,Ohio,63778
2008,Male,22,Oklahoma,21472
2008,Male,22,Oregon,22561
2008,Male,22,Pennsylvania,72378
2008,Male,22,Rhode Island,6158
2008,Male,22,South Carolina,25759
2008,Male,22,South Dakota,5109
2008,Male,22,Tennessee,33236
2008,Male,22,Texas,138592
2008,Male,22,Utah,16966
2008,Male,22,Vermont,4360
2008,Male,22,Virginia,41617
2008,Male,22,Washington,44708
2008,Male,22,West Virginia,10313
2008,Male,22,Wisconsin,36370
2008,Male,22,Wyoming,3711
2008,Male,23,Alabama,32804
2008,Male,23,Alaska,5672
2008,Male,23,Arizona,36075
2008,Male,23,Arkansas,17839
2008,Male,23,California,224283
2008,Male,23,Colorado,29314
2008,Male,23,Connecticut,20200
2008,Male,23,Delaware,5481
2008,Male,23,District of Columbia,2732
2008,Male,23,Florida,109961
2008,Male,23,Georgia,51584
2008,Male,23,Hawaii,8251
2008,Male,23,Idaho,9706
2008,Male,23,Illinois,68989
2008,Male,23,Indiana,46204
2008,Male,23,Iowa,16302
2008,Male,23,Kansas,18360
2008,Male,23,Kentucky,25186
2008,Male,23,Louisiana,26702
2008,Male,23,Maine,7898
2008,Male,23,Maryland,30691
2008,Male,23,Massachusetts,39321
2008,Male,23,Michigan,62588
2008,Male,23,Minnesota,22058
2008,Male,23,Mississippi,15662
2008,Male,23,Missouri,36624
2008,Male,23,Montana,6450
2008,Male,23,Nebraska,13370
2008,Male,23,Nevada,13160
2008,Male,23,New Hampshire,8640
2008,Male,23,New Jersey,45170
2008,Male,23,New Mexico,12140
2008,Male,23,New York,86684
2008,Male,23,North Carolina,60251
2008,Male,23,North Dakota,5167
2008,Male,23,Ohio,64249
2008,Male,23,Oklahoma,20719
2008,Male,23,Oregon,23968
2008,Male,23,Pennsylvania,72083
2008,Male,23,Rhode Island,6007
2008,Male,23,South Carolina,26016
2008,Male,23,South Dakota,5553
2008,Male,23,Tennessee,35276
2008,Male,23,Texas,142859
2008,Male,23,Utah,20222
2008,Male,23,Vermont,4406
2008,Male,23,Virginia,43524
2008,Male,23,Washington,46670
2008,Male,23,West Virginia,10825
2008,Male,23,Wisconsin,36934
2008,Male,23,Wyoming,3939
2008,Male,24,Alabama,32692
2008,Male,24,Alaska,5767
2008,Male,24,Arizona,36539
2008,Male,24,Arkansas,18088
2008,Male,24,California,221190
2008,Male,24,Colorado,30556
2008,Male,24,Connecticut,19889
2008,Male,24,Delaware,5570
2008,Male,24,District of Columbia,3542
2008,Male,24,Florida,109989
2008,Male,24,Georgia,51078
2008,Male,24,Hawaii,8793
2008,Male,24,Idaho,10063
2008,Male,24,Illinois,69811
2008,Male,24,Indiana,47427
2008,Male,24,Iowa,16038
2008,Male,24,Kansas,17968
2008,Male,24,Kentucky,24767
2008,Male,24,Louisiana,26483
2008,Male,24,Maine,7927
2008,Male,24,Maryland,31240
2008,Male,24,Massachusetts,40525
2008,Male,24,Michigan,62099
2008,Male,24,Minnesota,20248
2008,Male,24,Mississippi,15981
2008,Male,24,Missouri,35791
2008,Male,24,Montana,6931
2008,Male,24,Nebraska,13963
2008,Male,24,Nevada,13386
2008,Male,24,New Hampshire,8790
2008,Male,24,New Jersey,46731
2008,Male,24,New Mexico,12477
2008,Male,24,New York,86575
2008,Male,24,North Carolina,62596
2008,Male,24,North Dakota,4778
2008,Male,24,Ohio,60983
2008,Male,24,Oklahoma,19839
2008,Male,24,Oregon,24195
2008,Male,24,Pennsylvania,67991
2008,Male,24,Rhode Island,5934
2008,Male,24,South Carolina,25735
2008,Male,24,South Dakota,5662
2008,Male,24,Tennessee,35632
2008,Male,24,Texas,131202
2008,Male,24,Utah,17105
2008,Male,24,Vermont,4559
2008,Male,24,Virginia,43223
2008,Male,24,Washington,49306
2008,Male,24,West Virginia,13038
2008,Male,24,Wisconsin,37187
2008,Male,24,Wyoming,4143
2008,Male,25-29,Alabama,163273
2008,Male,25-29,Alaska,28672
2008,Male,25-29,Arizona,202947
2008,Male,25-29,Arkansas,90160
2008,Male,25-29,California,1155192
2008,Male,25-29,Colorado,172271
2008,Male,25-29,Connecticut,104616
2008,Male,25-29,Delaware,29192
2008,Male,25-29,District of Columbia,19830
2008,Male,25-29,Florida,560619
2008,Male,25-29,Georgia,267809
2008,Male,25-29,Hawaii,44777
2008,Male,25-29,Idaho,48851
2008,Male,25-29,Illinois,362889
2008,Male,25-29,Indiana,256638
2008,Male,25-29,Iowa,86691
2008,Male,25-29,Kansas,92874
2008,Male,25-29,Kentucky,126988
2008,Male,25-29,Louisiana,134937
2008,Male,25-29,Maine,39035
2008,Male,25-29,Maryland,162871
2008,Male,25-29,Massachusetts,203398
2008,Male,25-29,Michigan,286385
2008,Male,25-29,Minnesota,123751
2008,Male,25-29,Mississippi,78627
2008,Male,25-29,Missouri,194410
2008,Male,25-29,Montana,34753
2008,Male,25-29,Nebraska,67002
2008,Male,25-29,Nevada,78463
2008,Male,25-29,New Hampshire,40108
2008,Male,25-29,New Jersey,224204
2008,Male,25-29,New Mexico,64384
2008,Male,25-29,New York,458512
2008,Male,25-29,North Carolina,310459
2008,Male,25-29,North Dakota,23106
2008,Male,25-29,Ohio,304149
2008,Male,25-29,Oklahoma,96371
2008,Male,25-29,Oregon,139652
2008,Male,25-29,Pennsylvania,342359
2008,Male,25-29,Rhode Island,31706
2008,Male,25-29,South Carolina,128379
2008,Male,25-29,South Dakota,26885
2008,Male,25-29,Tennessee,181100
2008,Male,25-29,Texas,728918
2008,Male,25-29,Utah,108998
2008,Male,25-29,Vermont,23320
2008,Male,25-29,Virginia,228308
2008,Male,25-29,Washington,253559
2008,Male,25-29,West Virginia,47906
2008,Male,25-29,Wisconsin,186207
2008,Male,25-29,Wyoming,19840
2008,Male,30-34,Alabama,148226
2008,Male,30-34,Alaska,24445
2008,Male,30-34,Arizona,208476
2008,Male,30-34,Arkansas,84856
2008,Male,30-34,California,1101740
2008,Male,30-34,Colorado,172528
2008,Male,30-34,Connecticut,110839
2008,Male,30-34,Delaware,27412
2008,Male,30-34,District of Columbia,27246
2008,Male,30-34,Florida,532244
2008,Male,30-34,Georgia,268394
2008,Male,30-34,Hawaii,40753
2008,Male,30-34,Idaho,46146
2008,Male,30-34,Illinois,352138
2008,Male,30-34,Indiana,269962
2008,Male,30-34,Iowa,82329
2008,Male,30-34,Kansas,82126
2008,Male,30-34,Kentucky,125398
2008,Male,30-34,Louisiana,123423
2008,Male,30-34,Maine,35993
2008,Male,30-34,Maryland,157758
2008,Male,30-34,Massachusetts,196971
2008,Male,30-34,Michigan,275692
2008,Male,30-34,Minnesota,120499
2008,Male,30-34,Mississippi,73900
2008,Male,30-34,Missouri,173074
2008,Male,30-34,Montana,29343
2008,Male,30-34,Nebraska,58044
2008,Male,30-34,Nevada,82016
2008,Male,30-34,New Hampshire,37614
2008,Male,30-34,New Jersey,232477
2008,Male,30-34,New Mexico,59039
2008,Male,30-34,New York,470102
2008,Male,30-34,North Carolina,305466
2008,Male,30-34,North Dakota,18158
2008,Male,30-34,Ohio,291510
2008,Male,30-34,Oklahoma,81559
2008,Male,30-34,Oregon,143586
2008,Male,30-34,Pennsylvania,321212
2008,Male,30-34,Rhode Island,29670
2008,Male,30-34,South Carolina,121559
2008,Male,30-34,South Dakota,22903
2008,Male,30-34,Tennessee,178619
2008,Male,30-34,Texas,738241
2008,Male,30-34,Utah,91961
2008,Male,30-34,Vermont,22147
2008,Male,30-34,Virginia,220455
2008,Male,30-34,Washington,238942
2008,Male,30-34,West Virginia,50161
2008,Male,30-34,Wisconsin,169695
2008,Male,30-34,Wyoming,16827
2008,Male,35-39,Alabama,163654
2008,Male,35-39,Alaska,24436
2008,Male,35-39,Arizona,223561
2008,Male,35-39,Arkansas,88448
2008,Male,35-39,California,1215031
2008,Male,35-39,Colorado,185455
2008,Male,35-39,Connecticut,129547
2008,Male,35-39,Delaware,29035
2008,Male,35-39,District of Columbia,24704
2008,Male,35-39,Florida,596097
2008,Male,35-39,Georgia,313038
2008,Male,35-39,Hawaii,43031
2008,Male,35-39,Idaho,45186
2008,Male,35-39,Illinois,371968
2008,Male,35-39,Indiana,274025
2008,Male,35-39,Iowa,86751
2008,Male,35-39,Kansas,82534
2008,Male,35-39,Kentucky,136433
2008,Male,35-39,Louisiana,126665
2008,Male,35-39,Maine,41442
2008,Male,35-39,Maryland,175623
2008,Male,35-39,Massachusetts,215781
2008,Male,35-39,Michigan,307291
2008,Male,35-39,Minnesota,130759
2008,Male,35-39,Mississippi,79241
2008,Male,35-39,Missouri,181847
2008,Male,35-39,Montana,28597
2008,Male,35-39,Nebraska,56528
2008,Male,35-39,Nevada,90170
2008,Male,35-39,New Hampshire,46193
2008,Male,35-39,New Jersey,272875
2008,Male,35-39,New Mexico,59396
2008,Male,35-39,New York,525024
2008,Male,35-39,North Carolina,328224
2008,Male,35-39,North Dakota,17810
2008,Male,35-39,Ohio,330659
2008,Male,35-39,Oklahoma,82294
2008,Male,35-39,Oregon,140920
2008,Male,35-39,Pennsylvania,371479
2008,Male,35-39,Rhode Island,32976
2008,Male,35-39,South Carolina,135810
2008,Male,35-39,South Dakota,22107
2008,Male,35-39,Tennessee,199325
2008,Male,35-39,Texas,787912
2008,Male,35-39,Utah,77593
2008,Male,35-39,Vermont,23006
2008,Male,35-39,Virginia,248546
2008,Male,35-39,Washington,250254
2008,Male,35-39,West Virginia,55973
2008,Male,35-39,Wisconsin,180949
2008,Male,35-39,Wyoming,16485
2008,Male,40-44,Alabama,157607
2008,Male,40-44,Alaska,24514
2008,Male,40-44,Arizona,213241
2008,Male,40-44,Arkansas,88045
2008,Male,40-44,California,1259967
2008,Male,40-44,Colorado,178577
2008,Male,40-44,Connecticut,145613
2008,Male,40-44,Delaware,29896
2008,Male,40-44,District of Columbia,19954
2008,Male,40-44,Florida,631903
2008,Male,40-44,Georgia,314134
2008,Male,40-44,Hawaii,42697
2008,Male,40-44,Idaho,44305
2008,Male,40-44,Illinois,383064
2008,Male,40-44,Indiana,262722
2008,Male,40-44,Iowa,88283
2008,Male,40-44,Kansas,82447
2008,Male,40-44,Kentucky,139787
2008,Male,40-44,Louisiana,130958
2008,Male,40-44,Maine,45747
2008,Male,40-44,Maryland,190336
2008,Male,40-44,Massachusetts,233664
2008,Male,40-44,Michigan,318875
2008,Male,40-44,Minnesota,145467
2008,Male,40-44,Mississippi,80109
2008,Male,40-44,Missouri,185703
2008,Male,40-44,Montana,29345
2008,Male,40-44,Nebraska,56558
2008,Male,40-44,Nevada,89025
2008,Male,40-44,New Hampshire,52236
2008,Male,40-44,New Jersey,301132
2008,Male,40-44,New Mexico,60516
2008,Male,40-44,New York,577897
2008,Male,40-44,North Carolina,315555
2008,Male,40-44,North Dakota,18584
2008,Male,40-44,Ohio,348428
2008,Male,40-44,Oklahoma,81694
2008,Male,40-44,Oregon,126439
2008,Male,40-44,Pennsylvania,405115
2008,Male,40-44,Rhode Island,36568
2008,Male,40-44,South Carolina,137598
2008,Male,40-44,South Dakota,23125
2008,Male,40-44,Tennessee,199133
2008,Male,40-44,Texas,763408
2008,Male,40-44,Utah,70372
2008,Male,40-44,Vermont,24202
2008,Male,40-44,Virginia,259969
2008,Male,40-44,Washington,242675
2008,Male,40-44,West Virginia,56450
2008,Male,40-44,Wisconsin,196935
2008,Male,40-44,Wyoming,16169
2008,Male,45-49,Alabama,170470
2008,Male,45-49,Alaska,28203
2008,Male,45-49,Arizona,218561
2008,Male,45-49,Arkansas,96715
2008,Male,45-49,California,1300293
2008,Male,45-49,Colorado,197833
2008,Male,45-49,Connecticut,154697
2008,Male,45-49,Delaware,31562
2008,Male,45-49,District of Columbia,17485
